Game,Round,Category,Metacategory,Value,Response,DD,MyScore
8965,Jeopardy!,Hospitals,Science,200,Correct,FALSE,200
8965,Jeopardy!,Big-Screen Elvis,Film,200,Correct,FALSE,200
8965,Jeopardy!,Famous Pairs,People,200,Correct,FALSE,200
8965,Jeopardy!,The Third Word,Words,200,Correct,FALSE,200
8965,Jeopardy!,Only Partly True,History,200,Did Not Ring In,FALSE,0
8965,Jeopardy!,Español,Languages,200,Correct,FALSE,200
8965,Jeopardy!,Hospitals,Science,400,Did Not Ring In,FALSE,0
8965,Jeopardy!,Big-Screen Elvis,Film,400,Did Not Ring In,FALSE,0
8965,Jeopardy!,Famous Pairs,People,400,Correct,FALSE,400
8965,Jeopardy!,The Third Word,Words,400,Correct,FALSE,400
8965,Jeopardy!,Only Partly True,History,400,Did Not Ring In,FALSE,0
8965,Jeopardy!,Español,Languages,400,Correct,FALSE,400
8965,Jeopardy!,Hospitals,Science,600,Correct,FALSE,600
8965,Jeopardy!,Big-Screen Elvis,Film,600,Did Not Ring In,FALSE,0
8965,Jeopardy!,Famous Pairs,People,600,Correct,FALSE,600
8965,Jeopardy!,The Third Word,Words,600,Correct,FALSE,600
8965,Jeopardy!,Only Partly True,Pop Culture,600,Correct,FALSE,600
8965,Jeopardy!,Español,Languages,600,Correct,FALSE,600
8965,Jeopardy!,Hospitals,Science,800,Did Not Ring In,FALSE,0
8965,Jeopardy!,Big-Screen Elvis,Film,800,Did Not Ring In,FALSE,0
8965,Jeopardy!,Famous Pairs,People,800,Did Not Ring In,FALSE,0
8965,Jeopardy!,The Third Word,Words,800,Correct,FALSE,800
8965,Jeopardy!,Only Partly True,Art,800,Did Not Ring In,FALSE,0
8965,Jeopardy!,Español,Languages,800,Did Not Ring In,FALSE,0
8965,Jeopardy!,Hospitals,Science,1000,Did Not Ring In,FALSE,0
8965,Jeopardy!,Big-Screen Elvis,Film,1000,Did Not Ring In,FALSE,0
8965,Jeopardy!,Famous Pairs,People,1000,Correct,TRUE,1000
8965,Jeopardy!,The Third Word,Words,1000,Did Not Ring In,FALSE,0
8965,Jeopardy!,Only Partly True,States,1000,Did Not Ring In,FALSE,0
8965,Jeopardy!,Español,Languages,1000,Did Not Ring In,FALSE,0
8965,Double Jeopardy!,The Comets,Science,400,Did Not Ring In,FALSE,0
8965,Double Jeopardy!,Talk About... Pup Music,Music,400,Correct,FALSE,400
8965,Double Jeopardy!,Art Heists,Art,400,Correct,FALSE,400
8965,Double Jeopardy!,Going Through The Emotions,Words,400,Correct,FALSE,400
8965,Double Jeopardy!,This Category Doesn't Stink,Science,400,Correct,FALSE,400
8965,Double Jeopardy!,It Just Sounds Questionable,Words,400,Correct,FALSE,400
8965,Double Jeopardy!,The Comets,Science,800,Correct,FALSE,800
8965,Double Jeopardy!,Talk About... Pup Music,Music,800,Correct,FALSE,800
8965,Double Jeopardy!,Art Heists,Art,800,Did Not Ring In,FALSE,0
8965,Double Jeopardy!,Going Through The Emotions,Words,800,Correct,FALSE,800
8965,Double Jeopardy!,This Category Doesn't Stink,Science,800,Correct,FALSE,800
8965,Double Jeopardy!,It Just Sounds Questionable,Words,800,Correct,FALSE,800
8965,Double Jeopardy!,The Comets,Science,1200,Incorrect,FALSE,-1200
8965,Double Jeopardy!,Talk About... Pup Music,Music,1200,Correct,FALSE,1200
8965,Double Jeopardy!,Art Heists,Art,1200,Did Not Ring In,TRUE,0
8965,Double Jeopardy!,Going Through The Emotions,Words,1200,Did Not Ring In,FALSE,0
8965,Double Jeopardy!,This Category Doesn't Stink,Science,1200,Correct,FALSE,1200
8965,Double Jeopardy!,It Just Sounds Questionable,Words,1200,Correct,FALSE,1200
8965,Double Jeopardy!,The Comets,Science,1600,Did Not Ring In,FALSE,0
8965,Double Jeopardy!,Talk About... Pup Music,Music,1600,Did Not Ring In,FALSE,0
8965,Double Jeopardy!,Art Heists,Art,1600,Incorrect,FALSE,-1600
8965,Double Jeopardy!,Going Through The Emotions,Words,1600,Did Not Ring In,FALSE,0
8965,Double Jeopardy!,This Category Doesn't Stink,Science,1600,Did Not Ring In,TRUE,0
8965,Double Jeopardy!,It Just Sounds Questionable,Words,1600,Correct,FALSE,1600
8965,Double Jeopardy!,The Comets,Science,2000,Did Not Ring In,FALSE,0
8965,Double Jeopardy!,Talk About... Pup Music,Music,2000,Correct,FALSE,2000
8965,Double Jeopardy!,Art Heists,Art,2000,Did Not Ring In,FALSE,0
8965,Double Jeopardy!,Going Through The Emotions,Words,2000,Did Not Ring In,FALSE,0
8965,Double Jeopardy!,This Category Doesn't Stink,Science,2000,Did Not Ring In,FALSE,0
8965,Double Jeopardy!,It Just Sounds Questionable,Words,2000,Did Not Ring In,FALSE,0
8965,Final Jeopardy!,British History,History,0,Incorrect,FALSE,0
8966,Jeopardy!,It's Gonna Blow!,Music,200,Correct,FALSE,200
8966,Jeopardy!,Call Out The Bob Squad,Pop Culture,200,Correct,FALSE,200
8966,Jeopardy!,Message In A Battle,History,200,Did Not Ring In,FALSE,0
8966,Jeopardy!,Haiku About The Poet,Literature,200,Did Not Ring In,FALSE,0
8966,Jeopardy!,High-Scoring Scrabble Words,Words,200,Did Not Ring In,FALSE,0
8966,Jeopardy!,Kiss My Grits!,Food,200,Correct,FALSE,200
8966,Jeopardy!,It's Gonna Blow!,Music,400,Correct,FALSE,400
8966,Jeopardy!,Call Out The Bob Squad,Pop Culture,400,Correct,FALSE,400
8966,Jeopardy!,Message In A Battle,History,400,Did Not Ring In,FALSE,0
8966,Jeopardy!,Haiku About The Poet,Literature,400,Did Not Ring In,FALSE,0
8966,Jeopardy!,High-Scoring Scrabble Words,Words,400,Did Not Ring In,FALSE,0
8966,Jeopardy!,Kiss My Grits!,Food,400,Correct,FALSE,400
8966,Jeopardy!,It's Gonna Blow!,Music,600,Correct,FALSE,600
8966,Jeopardy!,Call Out The Bob Squad,Pop Culture,600,Incorrect,FALSE,-600
8966,Jeopardy!,Message In A Battle,History,600,Did Not Ring In,FALSE,0
8966,Jeopardy!,Haiku About The Poet,Literature,600,Did Not Ring In,FALSE,0
8966,Jeopardy!,High-Scoring Scrabble Words,Words,600,Incorrect,FALSE,-600
8966,Jeopardy!,Kiss My Grits!,Food,600,Correct,FALSE,600
8966,Jeopardy!,It's Gonna Blow!,Music,800,Correct,FALSE,800
8966,Jeopardy!,Call Out The Bob Squad,Pop Culture,800,Correct,FALSE,800
8966,Jeopardy!,Message In A Battle,History,800,Did Not Ring In,TRUE,0
8966,Jeopardy!,Haiku About The Poet,Literature,800,Did Not Ring In,FALSE,0
8966,Jeopardy!,High-Scoring Scrabble Words,Words,800,Correct,FALSE,800
8966,Jeopardy!,Kiss My Grits!,Food,800,Correct,FALSE,800
8966,Jeopardy!,It's Gonna Blow!,Music,1000,Correct,FALSE,1000
8966,Jeopardy!,Call Out The Bob Squad,Pop Culture,1000,Did Not Ring In,FALSE,0
8966,Jeopardy!,Message In A Battle,History,1000,Did Not Ring In,FALSE,0
8966,Jeopardy!,Haiku About The Poet,Literature,1000,Did Not Ring In,FALSE,0
8966,Jeopardy!,High-Scoring Scrabble Words,Words,1000,Did Not Ring In,FALSE,0
8966,Jeopardy!,Kiss My Grits!,Food,1000,Did Not Ring In,FALSE,0
8966,Double Jeopardy!,To The Exoplanets!,Science,400,Correct,FALSE,400
8966,Double Jeopardy!,At The Ancient Roman Cineplex,Film,400,Did Not Ring In,FALSE,0
8966,Double Jeopardy!,"A ""La"" Carte",Music,400,Correct,FALSE,400
8966,Double Jeopardy!,What A Body,Science,400,Correct,FALSE,400
8966,Double Jeopardy!,Potpourri,Pop Culture,400,Correct,FALSE,400
8966,Double Jeopardy!,Odd 4-Letter Words,Words,400,Did Not Ring In,FALSE,0
8966,Double Jeopardy!,To The Exoplanets!,Science,800,Did Not Ring In,FALSE,0
8966,Double Jeopardy!,At The Ancient Roman Cineplex,Film,800,Correct,FALSE,800
8966,Double Jeopardy!,"A ""La"" Carte",Geography,800,Correct,FALSE,800
8966,Double Jeopardy!,What A Body,Science,800,Correct,FALSE,800
8966,Double Jeopardy!,Potpourri,Geography,800,Did Not Ring In,FALSE,0
8966,Double Jeopardy!,Odd 4-Letter Words,Words,800,Correct,FALSE,800
8966,Double Jeopardy!,To The Exoplanets!,Science,1200,Did Not Ring In,FALSE,0
8966,Double Jeopardy!,At The Ancient Roman Cineplex,Film,1200,Correct,FALSE,1200
8966,Double Jeopardy!,"A ""La"" Carte",Landmarks,1200,Correct,FALSE,1200
8966,Double Jeopardy!,What A Body,Science,1200,Did Not Ring In,FALSE,0
8966,Double Jeopardy!,Potpourri,Words,1200,Did Not Ring In,FALSE,0
8966,Double Jeopardy!,Odd 4-Letter Words,Words,1200,Correct,FALSE,1200
8966,Double Jeopardy!,To The Exoplanets!,Science,1600,Did Not Ring In,FALSE,0
8966,Double Jeopardy!,At The Ancient Roman Cineplex,Film,1600,Correct,FALSE,1600
8966,Double Jeopardy!,"A ""La"" Carte",History,1600,Did Not Ring In,FALSE,0
8966,Double Jeopardy!,What A Body,Science,1600,Did Not Ring In,FALSE,0
8966,Double Jeopardy!,Potpourri,Sports,1600,Did Not Ring In,FALSE,0
8966,Double Jeopardy!,Odd 4-Letter Words,Words,1600,Did Not Ring In,FALSE,0
8966,Double Jeopardy!,To The Exoplanets!,Science,2000,Did Not Ring In,TRUE,0
8966,Double Jeopardy!,At The Ancient Roman Cineplex,Film,2000,Did Not Ring In,FALSE,0
8966,Double Jeopardy!,"A ""La"" Carte",Geography,2000,Did Not Ring In,TRUE,0
8966,Double Jeopardy!,What A Body,Science,2000,Correct,FALSE,2000
8966,Double Jeopardy!,Potpourri,Religion,2000,Did Not Ring In,FALSE,0
8966,Double Jeopardy!,Odd 4-Letter Words,Words,2000,Did Not Ring In,FALSE,0
8966,Final Jeopardy!,Music & Literature,Literature,0,Incorrect,FALSE,0
8967,Jeopardy!,Do You Know The Way To San Jose?,Geography,200,Correct,FALSE,200
8967,Jeopardy!,Bands In Other Words,Music,200,Correct,FALSE,200
8967,Jeopardy!,Critters,Animals,200,Correct,FALSE,200
8967,Jeopardy!,Death,Science,200,Correct,FALSE,200
8967,Jeopardy!,Taxes,Economics,200,Correct,FALSE,200
8967,Jeopardy!,Latin Phrases,Languages,200,Correct,FALSE,200
8967,Jeopardy!,Do You Know The Way To San Jose?,Geography,400,Correct,FALSE,400
8967,Jeopardy!,Bands In Other Words,Music,400,Correct,FALSE,400
8967,Jeopardy!,Critters,Animals,400,Correct,FALSE,400
8967,Jeopardy!,Death,Science,400,Correct,FALSE,400
8967,Jeopardy!,Taxes,Economics,400,Did Not Ring In,FALSE,0
8967,Jeopardy!,Latin Phrases,Languages,400,Correct,FALSE,400
8967,Jeopardy!,Do You Know The Way To San Jose?,Geography,600,Correct,FALSE,600
8967,Jeopardy!,Bands In Other Words,Music,600,Correct,FALSE,600
8967,Jeopardy!,Critters,Animals,600,Correct,FALSE,600
8967,Jeopardy!,Death,Science,600,Correct,FALSE,600
8967,Jeopardy!,Taxes,Economics,600,Correct,FALSE,600
8967,Jeopardy!,Latin Phrases,Languages,600,Correct,FALSE,600
8967,Jeopardy!,Do You Know The Way To San Jose?,Geography,800,Correct,FALSE,800
8967,Jeopardy!,Bands In Other Words,Music,800,Correct,FALSE,800
8967,Jeopardy!,Critters,Animals,800,Correct,FALSE,800
8967,Jeopardy!,Death,Science,800,Did Not Ring In,TRUE,0
8967,Jeopardy!,Taxes,Economics,800,Did Not Ring In,FALSE,0
8967,Jeopardy!,Latin Phrases,Languages,800,Correct,FALSE,800
8967,Jeopardy!,Do You Know The Way To San Jose?,Geography,1000,Did Not Ring In,FALSE,0
8967,Jeopardy!,Bands In Other Words,Music,1000,Correct,FALSE,1000
8967,Jeopardy!,Critters,Animals,1000,Did Not Ring In,FALSE,0
8967,Jeopardy!,Death,Science,1000,Did Not Ring In,FALSE,0
8967,Jeopardy!,Taxes,Economics,1000,Did Not Ring In,FALSE,0
8967,Jeopardy!,Latin Phrases,Languages,1000,Did Not Ring In,FALSE,0
8967,Double Jeopardy!,Albert Camus,Literature,400,Incorrect,FALSE,-400
8967,Double Jeopardy!,Dude-Er-Onomy,Pop Culture,400,Correct,FALSE,400
8967,Double Jeopardy!,Mythological Paintings,Art,400,Correct,FALSE,400
8967,Double Jeopardy!,Government & Politics,Politics,400,Did Not Ring In,FALSE,0
8967,Double Jeopardy!,You're Getting Very Sleepy,Science,400,Correct,FALSE,400
8967,Double Jeopardy!,Starts With...,Words,400,Correct,FALSE,400
8967,Double Jeopardy!,Albert Camus,Literature,800,Did Not Ring In,FALSE,0
8967,Double Jeopardy!,Dude-Er-Onomy,Pop Culture,800,Correct,FALSE,800
8967,Double Jeopardy!,Mythological Paintings,Art,800,Did Not Ring In,FALSE,0
8967,Double Jeopardy!,Government & Politics,Politics,800,Correct,FALSE,800
8967,Double Jeopardy!,You're Getting Very Sleepy,Crafts & Hobbies,800,Correct,FALSE,800
8967,Double Jeopardy!,Starts With...,Words,800,Correct,FALSE,800
8967,Double Jeopardy!,Albert Camus,Literature,1200,Correct,FALSE,1200
8967,Double Jeopardy!,Dude-Er-Onomy,Pop Culture,1200,Correct,FALSE,1200
8967,Double Jeopardy!,Mythological Paintings,Art,1200,Correct,FALSE,1200
8967,Double Jeopardy!,Government & Politics,Politics,1200,Incorrect,FALSE,-1200
8967,Double Jeopardy!,You're Getting Very Sleepy,Literature,1200,Did Not Ring In,FALSE,0
8967,Double Jeopardy!,Starts With...,Words,1200,Correct,FALSE,1200
8967,Double Jeopardy!,Albert Camus,Literature,1600,Correct,FALSE,1600
8967,Double Jeopardy!,Dude-Er-Onomy,Pop Culture,1600,Correct,FALSE,1600
8967,Double Jeopardy!,Mythological Paintings,Art,1600,Did Not Ring In,FALSE,0
8967,Double Jeopardy!,Government & Politics,Politics,1600,Did Not Ring In,FALSE,0
8967,Double Jeopardy!,You're Getting Very Sleepy,Science,1600,Correct,FALSE,1600
8967,Double Jeopardy!,Starts With...,Words,1600,Correct,FALSE,1600
8967,Double Jeopardy!,Albert Camus,Literature,2000,Correct,TRUE,2000
8967,Double Jeopardy!,Dude-Er-Onomy,Pop Culture,2000,Correct,FALSE,2000
8967,Double Jeopardy!,Mythological Paintings,Art,2000,Did Not Ring In,FALSE,0
8967,Double Jeopardy!,Government & Politics,Politics,2000,Did Not Ring In,TRUE,0
8967,Double Jeopardy!,You're Getting Very Sleepy,Shakespeare,2000,Correct,FALSE,2000
8967,Double Jeopardy!,Starts With...,Words,2000,Correct,FALSE,2000
8967,Final Jeopardy!,World History,History,0,Incorrect,FALSE,0
8968,Jeopardy!,Fan Mail To Historic Figures,History,200,Did Not Ring In,FALSE,0
8968,Jeopardy!,"The ""A"" Team",Sports,200,Correct,FALSE,200
8968,Jeopardy!,I Pity Da Food!,Food,200,Correct,FALSE,200
8968,Jeopardy!,On The Old Map,Geography,200,Correct,FALSE,200
8968,Jeopardy!,Metallica,Science,200,Correct,FALSE,200
8968,Jeopardy!,L___O,Words,200,Correct,FALSE,200
8968,Jeopardy!,Fan Mail To Historic Figures,History,400,Correct,FALSE,400
8968,Jeopardy!,"The ""A"" Team",Sports,400,Incorrect,FALSE,-400
8968,Jeopardy!,I Pity Da Food!,Food,400,Did Not Ring In,FALSE,0
8968,Jeopardy!,On The Old Map,Geography,400,Did Not Ring In,FALSE,0
8968,Jeopardy!,Metallica,Science,400,Correct,FALSE,400
8968,Jeopardy!,L___O,Words,400,Correct,FALSE,400
8968,Jeopardy!,Fan Mail To Historic Figures,History,600,Correct,FALSE,600
8968,Jeopardy!,"The ""A"" Team",Sports,600,Correct,FALSE,600
8968,Jeopardy!,I Pity Da Food!,Food,600,Did Not Ring In,FALSE,0
8968,Jeopardy!,On The Old Map,Geography,600,Did Not Ring In,FALSE,0
8968,Jeopardy!,Metallica,Science,600,Did Not Ring In,FALSE,0
8968,Jeopardy!,L___O,Words,600,Correct,FALSE,600
8968,Jeopardy!,Fan Mail To Historic Figures,History,800,Did Not Ring In,TRUE,0
8968,Jeopardy!,"The ""A"" Team",Sports,800,Did Not Ring In,FALSE,0
8968,Jeopardy!,I Pity Da Food!,Food,800,Correct,FALSE,800
8968,Jeopardy!,On The Old Map,Geography,800,Correct,FALSE,800
8968,Jeopardy!,Metallica,Science,800,Did Not Ring In,FALSE,0
8968,Jeopardy!,L___O,Words,800,Correct,FALSE,800
8968,Jeopardy!,Fan Mail To Historic Figures,History,1000,Did Not Ring In,FALSE,0
8968,Jeopardy!,"The ""A"" Team",Sports,1000,Did Not Ring In,FALSE,0
8968,Jeopardy!,I Pity Da Food!,Food,1000,Correct,FALSE,1000
8968,Jeopardy!,On The Old Map,Geography,1000,Did Not Ring In,FALSE,0
8968,Jeopardy!,Metallica,Science,1000,Correct,FALSE,1000
8968,Jeopardy!,L___O,Words,1000,Did Not Ring In,FALSE,0
8968,Double Jeopardy!,"A ""C"" In Anatomy",Science,400,Correct,FALSE,400
8968,Double Jeopardy!,"""The"" Movie",Film,400,Correct,FALSE,400
8968,Double Jeopardy!,Encyclopedia Brown,Food,400,Correct,FALSE,400
8968,Double Jeopardy!,Dear Abbey,Religion,400,Correct,FALSE,400
8968,Double Jeopardy!,At A Loss For Worlds,Literature,400,Correct,FALSE,400
8968,Double Jeopardy!,More Than One Meaning,Words,400,Did Not Ring In,FALSE,0
8968,Double Jeopardy!,"A ""C"" In Anatomy",Science,800,Correct,FALSE,800
8968,Double Jeopardy!,"""The"" Movie",Film,800,Correct,FALSE,800
8968,Double Jeopardy!,Encyclopedia Brown,Business,800,Correct,FALSE,800
8968,Double Jeopardy!,Dear Abbey,Religion,800,Correct,FALSE,800
8968,Double Jeopardy!,At A Loss For Worlds,Literature,800,Did Not Ring In,FALSE,0
8968,Double Jeopardy!,More Than One Meaning,Words,800,Incorrect,FALSE,-800
8968,Double Jeopardy!,"A ""C"" In Anatomy",Science,1200,Correct,FALSE,1200
8968,Double Jeopardy!,"""The"" Movie",Film,1200,Did Not Ring In,FALSE,0
8968,Double Jeopardy!,Encyclopedia Brown,History,1200,Did Not Ring In,FALSE,0
8968,Double Jeopardy!,Dear Abbey,Religion,1200,Did Not Ring In,TRUE,0
8968,Double Jeopardy!,At A Loss For Worlds,Literature,1200,Did Not Ring In,FALSE,0
8968,Double Jeopardy!,More Than One Meaning,Words,1200,Did Not Ring In,FALSE,0
8968,Double Jeopardy!,"A ""C"" In Anatomy",Science,1600,Correct,FALSE,1600
8968,Double Jeopardy!,"""The"" Movie",Film,1600,Correct,FALSE,1600
8968,Double Jeopardy!,Encyclopedia Brown,Food,1600,Correct,FALSE,1600
8968,Double Jeopardy!,Dear Abbey,Religion,1600,Did Not Ring In,FALSE,0
8968,Double Jeopardy!,At A Loss For Worlds,Literature,1600,Did Not Ring In,TRUE,0
8968,Double Jeopardy!,More Than One Meaning,Words,1600,Did Not Ring In,FALSE,0
8968,Double Jeopardy!,"A ""C"" In Anatomy",Science,2000,Correct,FALSE,2000
8968,Double Jeopardy!,"""The"" Movie",Film,2000,Correct,FALSE,2000
8968,Double Jeopardy!,Encyclopedia Brown,Food,2000,Did Not Ring In,FALSE,0
8968,Double Jeopardy!,Dear Abbey,Religion,2000,Did Not Ring In,FALSE,0
8968,Double Jeopardy!,At A Loss For Worlds,Literature,2000,Did Not Ring In,FALSE,0
8968,Double Jeopardy!,More Than One Meaning,Words,2000,Did Not Ring In,FALSE,0
8968,Final Jeopardy!,Explorers,History,0,Incorrect,FALSE,0
8969,Jeopardy!,Classical Music,Music,200,Correct,FALSE,200
8969,Jeopardy!,Famous Former Teachers,Pop Culture,200,Correct,FALSE,200
8969,Jeopardy!,A Little Legalese,Law,200,Correct,FALSE,200
8969,Jeopardy!,Potpourri,States,200,Correct,FALSE,200
8969,Jeopardy!,Operation,History,200,Correct,FALSE,200
8969,Jeopardy!,Altered States,Words,200,Did Not Ring In,FALSE,0
8969,Jeopardy!,Classical Music,Music,400,Correct,FALSE,400
8969,Jeopardy!,Famous Former Teachers,Pop Culture,400,Correct,FALSE,400
8969,Jeopardy!,A Little Legalese,Law,400,Correct,FALSE,400
8969,Jeopardy!,Potpourri,History,400,Did Not Ring In,FALSE,0
8969,Jeopardy!,Operation,History,400,Did Not Ring In,FALSE,0
8969,Jeopardy!,Altered States,Words,400,Correct,FALSE,400
8969,Jeopardy!,Classical Music,Music,600,Did Not Ring In,FALSE,0
8969,Jeopardy!,Famous Former Teachers,Pop Culture,600,Correct,FALSE,600
8969,Jeopardy!,A Little Legalese,Law,600,Correct,FALSE,600
8969,Jeopardy!,Potpourri,Science,600,Did Not Ring In,FALSE,0
8969,Jeopardy!,Operation,History,600,Did Not Ring In,FALSE,0
8969,Jeopardy!,Altered States,Words,600,Correct,FALSE,600
8969,Jeopardy!,Classical Music,Music,800,Incorrect,FALSE,-800
8969,Jeopardy!,Famous Former Teachers,Pop Culture,800,Correct,FALSE,800
8969,Jeopardy!,A Little Legalese,Law,800,Did Not Ring In,FALSE,0
8969,Jeopardy!,Potpourri,Mythology,800,Correct,FALSE,800
8969,Jeopardy!,Operation,History,800,Did Not Ring In,FALSE,0
8969,Jeopardy!,Altered States,Words,800,Did Not Ring In,FALSE,0
8969,Jeopardy!,Classical Music,Music,1000,Did Not Ring In,FALSE,0
8969,Jeopardy!,Famous Former Teachers,Pop Culture,1000,Correct,FALSE,1000
8969,Jeopardy!,A Little Legalese,Law,1000,Correct,TRUE,1000
8969,Jeopardy!,Potpourri,Geography,1000,Did Not Ring In,FALSE,0
8969,Jeopardy!,Operation,History,1000,Correct,FALSE,1000
8969,Jeopardy!,Altered States,Words,1000,Correct,FALSE,1000
8969,Double Jeopardy!,Math Symbols,Mathematics,400,Did Not Ring In,FALSE,0
8969,Double Jeopardy!,Oscar-Winning Screenplays,Film,400,Correct,FALSE,400
8969,Double Jeopardy!,Changing White House Towel Monograms,History,400,Did Not Ring In,FALSE,0
8969,Double Jeopardy!,Eat,Food,400,Did Not Ring In,FALSE,0
8969,Double Jeopardy!,Pray,Religion,400,Did Not Ring In,FALSE,0
8969,Double Jeopardy!,"""Love""",Words,400,Correct,FALSE,400
8969,Double Jeopardy!,Math Symbols,Mathematics,800,Correct,FALSE,800
8969,Double Jeopardy!,Oscar-Winning Screenplays,Film,800,Correct,FALSE,800
8969,Double Jeopardy!,Changing White House Towel Monograms,History,800,Did Not Ring In,FALSE,0
8969,Double Jeopardy!,Eat,Food,800,Correct,FALSE,800
8969,Double Jeopardy!,Pray,Religion,800,Did Not Ring In,FALSE,0
8969,Double Jeopardy!,"""Love""",Words,800,Correct,FALSE,800
8969,Double Jeopardy!,Math Symbols,Mathematics,1200,Did Not Ring In,FALSE,0
8969,Double Jeopardy!,Oscar-Winning Screenplays,Film,1200,Did Not Ring In,FALSE,0
8969,Double Jeopardy!,Changing White House Towel Monograms,History,1200,Did Not Ring In,FALSE,0
8969,Double Jeopardy!,Eat,Food,1200,Incorrect,FALSE,-1200
8969,Double Jeopardy!,Pray,Religion,1200,Did Not Ring In,FALSE,0
8969,Double Jeopardy!,"""Love""",Words,1200,Correct,FALSE,1200
8969,Double Jeopardy!,Math Symbols,Mathematics,1600,Did Not Ring In,FALSE,0
8969,Double Jeopardy!,Oscar-Winning Screenplays,Film,1600,Did Not Ring In,TRUE,0
8969,Double Jeopardy!,Changing White House Towel Monograms,History,1600,Did Not Ring In,FALSE,0
8969,Double Jeopardy!,Eat,Food,1600,Correct,FALSE,1600
8969,Double Jeopardy!,Pray,Religion,1600,Did Not Ring In,FALSE,0
8969,Double Jeopardy!,"""Love""",Words,1600,Did Not Ring In,FALSE,0
8969,Double Jeopardy!,Math Symbols,Mathematics,2000,Did Not Ring In,FALSE,0
8969,Double Jeopardy!,Oscar-Winning Screenplays,Film,2000,Did Not Ring In,FALSE,0
8969,Double Jeopardy!,Changing White House Towel Monograms,History,2000,Did Not Ring In,TRUE,0
8969,Double Jeopardy!,Eat,Food,2000,Correct,FALSE,2000
8969,Double Jeopardy!,Pray,Religion,2000,Did Not Ring In,FALSE,0
8969,Double Jeopardy!,"""Love""",Words,2000,Did Not Ring In,FALSE,0
8969,Final Jeopardy!,American Authors,Literature,0,Incorrect,FALSE,0
8970,Jeopardy!,Where's That?,Geography,200,Correct,FALSE,200
8970,Jeopardy!,Multiply By The Clue's Value,Mathematics,200,Correct,FALSE,200
8970,Jeopardy!,Designers,Fashion,200,Correct,FALSE,200
8970,Jeopardy!,Internal Rhymes,Words,200,Correct,FALSE,200
8970,Jeopardy!,Golf,Sports,200,Did Not Ring In,FALSE,0
8970,Jeopardy!,Greens,Music,200,Correct,FALSE,200
8970,Jeopardy!,Where's That?,Geography,400,Correct,FALSE,400
8970,Jeopardy!,Multiply By The Clue's Value,Mathematics,400,Did Not Ring In,FALSE,0
8970,Jeopardy!,Designers,Fashion,400,Correct,FALSE,400
8970,Jeopardy!,Internal Rhymes,Words,400,Correct,FALSE,400
8970,Jeopardy!,Golf,Sports,400,Incorrect,FALSE,-400
8970,Jeopardy!,Greens,Culture,400,Correct,FALSE,400
8970,Jeopardy!,Where's That?,Geography,600,Correct,FALSE,600
8970,Jeopardy!,Multiply By The Clue's Value,Mathematics,600,Did Not Ring In,FALSE,0
8970,Jeopardy!,Designers,Fashion,600,Correct,FALSE,600
8970,Jeopardy!,Internal Rhymes,Words,600,Correct,FALSE,600
8970,Jeopardy!,Golf,Sports,600,Did Not Ring In,FALSE,0
8970,Jeopardy!,Greens,Food,600,Correct,FALSE,600
8970,Jeopardy!,Where's That?,Geography,800,Correct,FALSE,800
8970,Jeopardy!,Multiply By The Clue's Value,Mathematics,800,Did Not Ring In,FALSE,0
8970,Jeopardy!,Designers,Fashion,800,Correct,FALSE,800
8970,Jeopardy!,Internal Rhymes,Words,800,Correct,FALSE,800
8970,Jeopardy!,Golf,Sports,800,Did Not Ring In,FALSE,0
8970,Jeopardy!,Greens,Culture,800,Correct,FALSE,800
8970,Jeopardy!,Where's That?,Geography,1000,Did Not Ring In,FALSE,0
8970,Jeopardy!,Multiply By The Clue's Value,Mathematics,1000,Did Not Ring In,FALSE,0
8970,Jeopardy!,Designers,Fashion,1000,Correct,FALSE,1000
8970,Jeopardy!,Internal Rhymes,Words,1000,Did Not Ring In,FALSE,0
8970,Jeopardy!,Golf,Sports,1000,Did Not Ring In,FALSE,0
8970,Jeopardy!,Greens,Science,1000,Did Not Ring In,TRUE,0
8970,Double Jeopardy!,Ships,Transportation,400,Did Not Ring In,FALSE,0
8970,Double Jeopardy!,Sound The Trumpet,Music,400,Correct,FALSE,400
8970,Double Jeopardy!,Those Darn Etruscans,History,400,Did Not Ring In,FALSE,0
8970,Double Jeopardy!,Typing Test,Crafts & Hobbies,400,Correct,FALSE,400
8970,Double Jeopardy!,Literary E-Mail Addresses,Literature,400,Correct,FALSE,400
8970,Double Jeopardy!,Drop A Letter,Words,400,Correct,FALSE,400
8970,Double Jeopardy!,Ships,Transportation,800,Did Not Ring In,FALSE,0
8970,Double Jeopardy!,Sound The Trumpet,Music,800,Correct,FALSE,800
8970,Double Jeopardy!,Those Darn Etruscans,History,800,Correct,FALSE,800
8970,Double Jeopardy!,Typing Test,Crafts & Hobbies,800,Correct,FALSE,800
8970,Double Jeopardy!,Literary E-Mail Addresses,Literature,800,Correct,FALSE,800
8970,Double Jeopardy!,Drop A Letter,Words,800,Correct,FALSE,800
8970,Double Jeopardy!,Ships,Transportation,1200,Did Not Ring In,FALSE,0
8970,Double Jeopardy!,Sound The Trumpet,Music,1200,Correct,FALSE,1200
8970,Double Jeopardy!,Those Darn Etruscans,History,1200,Correct,TRUE,1200
8970,Double Jeopardy!,Typing Test,Crafts & Hobbies,1200,Correct,FALSE,1200
